shopping_id,cnpj,loja_nome,segmento,status_atual,last_time,data_inativacao,cupons,clientes,valor_total,shopping_sigla,participou,inativada_na_promo
4,31324392003517,Botoclinic,Beleza e Bem-estar,ATIVO,2026-03-20 14:29:31,,0,0,0.0,NR,False,False
4,54879562000186,Brando Bike,Outros,ATIVO,2024-12-11 21:24:23,,0,0,0.0,NR,False,False
4,56973880000137,Brasileirisse,Gastronomia,ATIVO,2026-03-23 08:02:56,,0,0,0.0,NR,False,False
4,51122965000198,CVC,Serviços,ATIVO,2024-12-11 21:24:23,,0,0,0.0,NR,False,False
4,76381169000443,CVC,Lazer,ATIVO,2026-03-19 08:06:20,,0,0,0.0,NR,False,False
4,28146213000145,Chilli Beans,Ótica,ATIVO,2024-12-11 21:24:23,,0,0,0.0,NR,False,False
4,40432544036508,Claro,Telefonia,ATIVO,2024-12-11 21:24:23,,0,0,0.0,NR,False,False
4,23681050000187,Estacionamento Norte Shopping,Não informado,ATIVO,2025-11-10 11:54:16,,0,0,0.0,NR,False,False
4,02455036009656,MOTOROLA,Telefonia,ATIVO,2026-03-19 08:06:20,,0,0,0.0,NR,False,False
4,11023174016432,Pandora,Joalheria,ATIVO,2026-03-19 08:06:20,,0,0,0.0,NR,False,False
4,92665611000177,Panvel,Farmácias,ATIVO,2026-03-19 08:06:20,,0,0,0.0,NR,False,False
4,64127575000152,Sandaliaria Blumenau,Calçados,ATIVO,2026-03-19 11:47:34,,0,0,0.0,NR,False,False
4,08640305001494,Tim,Telefonia,ATIVO,2026-04-13 13:07:13,,0,0,0.0,NR,False,False
4,53600121000130,Wow Park,Lazer,ATIVO,2026-03-24 08:33:15,,0,0,0.0,NR,False,False
5,92754738015356,Renner,Moda,ATIVO,2024-12-11 21:24:23,,353,273,84478.75,GS,True,False
5,33200056038200,Riachuelo,Moda,ATIVO,2026-03-20 14:29:31,,244,198,59541.49,GS,True,False
5,45242914023490,C&A,Moda,ATIVO,2024-12-11 21:24:23,,182,145,47788.9,GS,True,False
5,49669856008128,Le Lis Blanc,Moda,ATIVO,2024-12-11 21:24:23,,35,30,44284.37,GS,True,False
5,06347409017998,Centauro,Esportes,ATIVO,2024-12-11 21:24:23,,108,91,39591.79,GS,True,False
5,01167639004035,Beagle,Moda,ATIVO,2024-12-11 21:24:23,,73,48,34709.39,GS,True,False
5,43470566009650,Shoulder,Moda Feminina,ATIVO,2024-12-11 21:24:23,,28,24,34309.92,GS,True,False
5,88936323001880,Coliseu,Joalheria,ATIVO,2026-03-23 07:58:14,,21,10,32217.95,GS,True,False
5,43351097003105,Levi's,Moda,ATIVO,2026-03-20 14:29:31,,49,46,30105.16,GS,True,False
5,46227794000121,Idéli Oui,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:23,,65,50,29304.42,GS,True,False
5,47100110010666,Brooksfield,Moda,ATIVO,2024-12-11 21:24:23,,14,11,28303.91,GS,True,False
5,78876950008822,Hering,Moda,ATIVO,2025-03-04 15:34:57,,85,78,27769.62,GS,True,False
5,83569624002871,Pittol,Calçados,ATIVO,2025-01-21 10:37:04,,102,88,27329.68,GS,True,False
5,00308055004827,Vivo,Telefonia,ATIVO,2026-03-20 14:29:31,,18,6,25568.7,GS,True,False
5,48812567000199,VIRUS 41,Calçados,ATIVO,2025-01-21 11:02:26,,27,23,21193.27,GS,True,False
5,26164216000186,General Lyy,Moda,ATIVO,2024-12-11 21:24:23,,25,18,18234.55,GS,True,False
5,46708841017043,Polo Wear,Moda,ATIVO,2024-12-11 21:24:23,,58,34,17880.42,GS,True,False
5,33141620001503,Makenji,Moda,ATIVO,2026-03-20 14:29:31,,28,25,16966.67,GS,True,False
5,17261661016509,Outback Steakhouse,Gastronomia,ATIVO,2025-02-18 10:37:11,,80,57,16697.77,GS,True,False
5,52856984000100,Padrão,Moda,ATIVO,2026-03-20 14:29:31,,10,9,16402.6,GS,True,False
5,11123040000147,Dona Torta,Gastronomia,ATIVO,2025-01-23 07:44:36,,264,155,14977.38,GS,True,False
5,20702154007226,Lindt,Gastronomia,ATIVO,2025-07-22 11:55:10,,85,70,14757.83,GS,True,False
5,92665611028691,Panvel Farmácias,Farmácias,ATIVO,2026-03-20 14:29:31,,132,98,14418.4,GS,True,False
5,08743025009810,Granado Phamácias,Farmácias,ATIVO,2025-01-21 08:28:00,,67,53,14377.14,GS,True,False
5,17574231006819,Youcom,Moda,ATIVO,2024-12-11 21:24:23,,46,38,14290.4,GS,True,False
5,33200056050243,Carter's,Infantil,ATIVO,2025-03-08 09:09:08,,33,31,14067.31,GS,True,False
5,15425654003826,Cotton On,Moda,ATIVO,2026-03-19 12:52:14,,51,41,13979.42,GS,True,False
5,45524876000175,Plié,Moda,ATIVO,2024-12-11 21:24:23,,24,19,12928.14,GS,True,False
5,79065181002995,Livrarias Curitiba,Livrarias,ATIVO,2024-12-11 21:24:23,,149,127,12903.75,GS,True,False
5,09611669015892,Farm,Moda Feminina,ATIVO,2025-01-19 08:27:52,,24,22,12627.75,GS,True,False
5,43283811009025,Kalunga,Papelaria,ATIVO,2025-01-19 11:11:29,,150,122,12432.43,GS,True,False
5,03733595006032,Superlegal,Infantil,ATIVO,2025-01-21 10:51:15,,86,75,12253.9,GS,True,False
5,47960950124289,Magazine Luiza,Eletrodomésticos,ATIVO,2026-03-23 07:00:06,,12,11,12242.74,GS,True,False
5,47276353000182,Bagaggio,Presentes e Acessórios,ATIVO,2025-11-12 11:34:06,,24,19,11745.47,GS,True,False
5,35303139003457,Live!,Moda,ATIVO,2026-03-20 14:29:31,,16,15,11603.48,GS,True,False
5,13783221006590,Madero,Gastronomia,ATIVO,2025-01-23 07:41:45,,67,49,11145.46,GS,True,False
5,59321504000407,SAINT GERMAIN STORE,Joalheria,ATIVO,2026-03-31 12:08:51,,16,8,11043.5,GS,True,False
5,43411775000243,Calvin Klein,Moda,ATIVO,2026-03-20 14:29:31,,11,11,10843.9,GS,True,False
5,08718972001442,Leo Cosméticos,Beleza e Bem-estar,ATIVO,2025-12-03 14:15:50,,167,144,10738.01,GS,True,False
5,01687411000674,Chuá Brand,Moda,ATIVO,2024-12-11 21:24:24,,8,7,10374.99,GS,True,False
5,04657129001957,JCanedo,Moda,ATIVO,2026-03-20 14:29:31,,15,12,10371.99,GS,True,False
5,58731662017600,Ri Happy,Infantil,ATIVO,2024-12-11 21:24:23,,66,49,10151.46,GS,True,False
5,54067511000150,Aramis Menswear,Moda,ATIVO,2026-03-19 13:07:08,,7,6,9857.8,GS,True,False
5,14700584000112,Track&Field,Moda,ATIVO,2024-12-11 21:24:23,,21,19,9775.4,GS,True,False
5,26445944000751,Pop Me,Moda,ATIVO,2026-03-31 12:15:25,,43,38,9771.1,GS,True,False
5,39530518000172,Arezzo,Calçados,ATIVO,2024-12-11 21:24:23,,15,15,9745.5,GS,True,False
5,83729004000809,Damyller,Moda,ATIVO,2026-03-16 11:38:50,,15,15,9675.0,GS,True,False
5,46403431000108,Kings Sneakers,Moda,ATIVO,2026-03-31 12:17:10,,9,8,9141.24,GS,True,False
5,48911062000505,Democrata,Calçados,ATIVO,2026-03-23 07:55:37,,23,18,8561.2,GS,True,False
5,58066522000176,HOPE Moda íntima,Moda Feminina,ATIVO,2026-03-23 07:49:48,,29,28,8221.71,GS,True,False
5,46410695000180,OJO Sol & Grau,Ótica,ATIVO,2026-04-24 06:25:15,,6,5,7721.0,GS,True,False
5,57989880000198,Mamma Mia,Gastronomia,ATIVO,2026-03-23 07:49:24,,33,30,7685.7,GS,True,False
5,02455036001833,Samsung,Eletrônicos,ATIVO,2024-12-11 21:24:23,,3,2,7605.0,GS,True,False
5,11406708000163,Mini Kalzone,Gastronomia,ATIVO,2025-01-23 08:00:41,,313,118,7551.2,GS,True,False
5,62435026000110,Anacapri,Calçados Femininos,ATIVO,2025-11-12 13:49:52,,31,29,7213.65,GS,True,False
5,08290847000160,Valenttina,Moda,ATIVO,2024-12-11 21:24:23,,50,38,7095.03,GS,True,False
5,60068895000128,World Tennis,Calçados,ATIVO,2025-11-07 12:57:12,,9,9,7026.92,GS,True,False
5,51940460000130,KFC,Gastronomia,ATIVO,2025-01-23 07:46:29,,108,68,6894.85,GS,True,False
5,84453844044045,Life Vivara,Joalheria,ATIVO,2024-12-11 21:24:23,,11,11,6887.0,GS,True,False
5,16445053000156,Feng Cheng,Gastronomia,ATIVO,2025-03-10 10:29:35,,105,60,6570.26,GS,True,False
5,10967749001219,Luiza Barcelos,Calçados,ATIVO,2026-03-20 14:29:31,,6,6,6473.6,GS,True,False
5,30296846000181,Reserva,Moda,ATIVO,2024-12-11 21:24:23,,14,13,5913.9,GS,True,False
5,55429541000202,Stanley,Presentes e Acessórios,ATIVO,2024-12-11 21:24:24,,14,14,5604.3,GS,True,False
5,29735143000123,Wepink,Não informado,ATIVO,2025-11-14 11:25:41,,33,28,5474.05,GS,True,False
5,04416821000164,Pratafina,Presentes e Acessórios,ATIVO,2024-12-11 21:24:23,,30,20,5407.0,GS,True,False
5,50857925000121,Audithorium,Moda,ATIVO,2024-12-11 21:24:23,,11,10,5321.26,GS,True,False
5,33977757000199,Lupo,Moda,ATIVO,2026-01-26 14:38:08,,22,22,5268.15,GS,True,False
5,39264947000307,O Boticário,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:23,,58,47,4888.95,GS,True,False
5,05949641007113,Claro,Telefonia,ATIVO,2026-03-20 14:29:31,,1,1,4858.2,GS,True,False
5,49961545006275,Paquetá Esportes,Esportes,ATIVO,2026-03-20 14:29:31,,25,21,4769.65,GS,True,False
5,36759335000135,Botoclinic,Beleza e Bem-estar,ATIVO,2026-03-31 12:10:42,,3,2,4497.0,GS,True,False
5,47682705000108,Fun Case,Telefonia,ATIVO,2026-03-31 12:14:06,,2,1,4224.0,GS,True,False
5,43199852000162,ADCOS,Beleza e Bem-estar,ATIVO,2026-01-23 08:04:24,,11,10,4174.86,GS,True,False
5,49398040000122,Morana Acessórios,Presentes e Acessórios,ATIVO,2026-03-20 14:29:31,,24,21,4169.6,GS,True,False
5,06269953002775,Calçados Pegada,Calçados,ATIVO,2025-09-10 11:16:37,,7,7,4103.32,GS,True,False
5,59394900000103,LUZ DA LUA,Calçados,ATIVO,2025-05-12 08:58:06,,6,6,4091.0,GS,True,False
5,29100635000223,Bibi Calçados,Calçados,ATIVO,2024-12-13 11:48:26,,14,14,4028.12,GS,True,False
5,44431520000205,Ótica Chilli Beans,Ótica,ATIVO,2026-03-20 14:29:31,,4,4,3756.88,GS,True,False
5,04405428003190,Inovathi Acessórios,Presentes e Acessórios,ATIVO,2024-12-11 21:24:23,,10,10,3724.53,GS,True,False
5,11377588000385,Burger King,Gastronomia,ATIVO,2025-01-23 07:43:16,,64,45,3424.89,GS,True,False
5,62800563000111,Criamigos,Presentes e Acessórios,ATIVO,2025-10-10 11:27:31,,14,10,3384.9,GS,True,False
5,48843062000191,Café Cultura,Gastronomia,ATIVO,2025-11-24 07:00:55,,78,48,3301.06,GS,True,False
5,53671208000107,Kib´s,Kids,ATIVO,2026-03-20 14:29:31,,52,35,3286.36,GS,True,False
5,45255246000223,Chilli Beans,Ótica,ATIVO,2026-03-23 07:58:35,,6,6,3236.76,GS,True,False
5,94087921001825,Gnc Joinville Garten,Lazer,ATIVO,2026-03-20 14:29:31,,30,9,3104.5,GS,True,False
5,35307083000140,Montana Grill,Gastronomia,ATIVO,2026-03-20 14:29:31,,53,32,3063.37,GS,True,False
5,39400857000134,Grano Pasta Ristorante,Gastronomia,ATIVO,2025-01-23 07:46:04,,57,23,2887.1,GS,True,False
5,00391152000243,Purpurata,Presentes e Acessórios,ATIVO,2025-03-13 16:39:52,,15,15,2886.75,GS,True,False
5,49237775000174,Natura,Beleza e Bem-estar,ATIVO,2025-01-23 15:02:34,,21,20,2571.44,GS,True,False
5,11817447000174,Subway,Gastronomia,ATIVO,2025-01-23 08:05:14,,60,36,2535.8,GS,True,False
5,45048678000182,Casa Bauducco,Gastronomia,ATIVO,2025-01-21 15:07:26,,40,34,2488.62,GS,True,False
5,57705797000140,Griletto,Gastronomia - Restaurante,ATIVO,2025-02-04 08:02:06,,42,23,2467.23,GS,True,False
5,60245324000111,Metroville Prime Grill,Gastronomia,ATIVO,2026-03-20 14:29:31,,46,30,2244.52,GS,True,False
5,56008268000124,CANTINA MATTERELLO RESTAURANTE E PASTELARIA,Gastronomia,ATIVO,2024-12-11 21:24:24,,55,29,2243.59,GS,True,False
5,16868517000137,Havaianas,Calçados,ATIVO,2025-01-31 15:24:30,,20,20,2086.69,GS,True,False
5,05570154001880,.,Calçados,INATIVO,2026-03-25 07:15:45,,3,3,1979.96,GS,True,True
5,20903782000267,Officina do Celular,Eletrônicos,ATIVO,2025-05-30 08:47:30,,7,5,1939.45,GS,True,False
5,28129538000381,Tennis Place,Calçados,ATIVO,2025-01-21 15:52:31,,6,5,1842.01,GS,True,False
5,48064130000114,Milky Moo,Gastronomia,ATIVO,2026-03-27 14:26:10,,40,6,1732.21,GS,True,False
5,51203410000170,Crocs,Calçados,ATIVO,2026-03-20 14:29:31,,6,6,1685.0,GS,True,False
5,52226880000112,NOHA SHOES,Calçados,ATIVO,2026-01-28 16:55:52,,4,4,1679.0,GS,True,False
5,49745279000121,Swell Poke,Gastronomia,ATIVO,2025-01-23 08:05:33,,24,16,1641.85,GS,True,False
5,45541792000140,Mundo Di Chocolate,Gastronomia,ATIVO,2026-03-20 14:29:31,,13,10,1587.5,GS,True,False
5,58157117000163,Jah Açaí Joinville,Gastronomia - Sorvetes,ATIVO,2025-01-19 07:28:28,,54,16,1428.17,GS,True,False
5,59273485000130,Gelato Borelli,Gastronomia - Sorvetes,ATIVO,2025-05-30 09:27:17,,25,21,1382.57,GS,True,False
5,01512104028409,L'occitane Au Brasil,Beleza e Bem-estar,ATIVO,2026-03-20 14:29:31,,7,7,1160.34,GS,True,False
5,55261114000187,Baummer Semijóias,Presentes e Acessórios,ATIVO,2026-03-20 14:29:31,,9,8,1149.54,GS,True,False
5,03366550000389,Manly,Moda Feminina,ATIVO,2026-01-14 08:34:52,,6,6,1107.52,GS,True,False
5,60118590000183,Freddo,Gastronomia,ATIVO,2026-03-20 14:29:31,,29,24,1096.8,GS,True,False
5,11023174014731,Pandora,Joalheria,ATIVO,2025-02-24 08:14:11,,1,1,889.0,GS,True,False
5,61529598000103,Milon,Infantil,ATIVO,2025-09-10 11:19:50,,5,5,859.6,GS,True,False
5,55159247000490,Bull Prime Steak House,Gastronomia,ATIVO,2026-03-31 12:11:52,,3,3,855.36,GS,True,False
5,52254982000141,Shawarma Food Joinville,Gastronomia,ATIVO,2025-01-21 15:43:38,,14,11,840.7,GS,True,False
5,53372883000127,Chiquinho Sorvetes,Gastronomia - Sorvetes,ATIVO,2025-01-21 11:38:30,,33,19,837.0,GS,True,False
5,60365344000126,Piastrini Joinville - Optica Machota,Ótica e Joalheria,ATIVO,2026-03-20 14:29:31,,1,1,635.0,GS,True,False
5,53943371000173,Wow Park,Infantil,ATIVO,2026-03-20 14:29:31,,2,2,560.0,GS,True,False
5,05612076000272,Jack Simonéia Garten,Salão de Beleza | Barbearia,ATIVO,2026-03-20 14:29:31,,2,1,538.5,GS,True,False
5,57987840000107,Acium,Presentes e Acessórios,ATIVO,2026-03-19 13:06:03,,1,1,476.0,GS,True,False
5,61038361000111,Duplicado*,Moda,ATIVO,2026-03-31 12:12:57,,2,1,476.0,GS,True,False
5,51233308000118,CAPA FINA,Telefonia,ATIVO,2025-01-21 11:20:02,,5,4,357.53,GS,True,False
5,53966834000112,TNG,Moda,ATIVO,2026-03-19 13:35:16,,1,1,299.98,GS,True,False
5,48133012000110,Fini,Gastronomia,ATIVO,2025-01-23 07:45:11,,9,7,159.74,GS,True,False
5,54329494000181,Tabacaria E Presentes Trevo,Serviços,ATIVO,2025-01-21 15:49:05,,1,1,89.9,GS,True,False
5,61818909000146,10 Pastéis Joinville,Gastronomia,INATIVO,2026-04-06 06:50:13,,0,0,0.0,GS,False,True
5,13334184000178,AJFans Garten,Promocional,ATIVO,2026-03-23 08:52:23,,0,0,0.0,GS,False,False
5,37101639000173,Arranjos Express,Serviços,ATIVO,2025-11-24 07:39:23,,0,0,0.0,GS,False,False
5,76535111003775,Bergerson,Joalheria,ATIVO,2025-09-11 07:24:50,,0,0,0.0,GS,False,False
5,55403656000147,Buddha SPA,Beleza e Bem-estar,ATIVO,2026-03-20 14:29:31,,0,0,0.0,GS,False,False
5,22349423000154,CVC,Serviços,ATIVO,2024-12-11 21:24:23,,0,0,0.0,GS,False,False
5,33654423000184,Cacau Show,Gastronomia,ATIVO,2026-03-23 07:59:25,,0,0,0.0,GS,False,False
5,09235275000340,Car Clinic,Lavação Automotiva,ATIVO,2025-01-19 08:33:45,,0,0,0.0,GS,False,False
5,33200056000149,Casa Riachuelo,Casa e Decoração,ATIVO,2024-12-11 21:24:23,,0,0,0.0,GS,False,False
5,24785296000161,Chaveiros Colin,Serviços,ATIVO,2024-12-11 21:24:23,,0,0,0.0,GS,False,False
5,59260861000151,Cia da Saúde,Outros,ATIVO,2025-09-05 15:09:14,,0,0,0.0,GS,False,False
5,27759269001427,Cidadania Já,Serviços,ATIVO,2026-03-31 12:16:23,,0,0,0.0,GS,False,False
5,63334706000100,Conecta Store,Eletrônicos,ATIVO,2026-03-27 14:19:35,,0,0,0.0,GS,False,False
5,39851186000128,Damay Cafeteria,Gastronomia,ATIVO,2026-03-23 07:58:01,,0,0,0.0,GS,False,False
5,54665649000150,Digital Duo,Eletrônicos,ATIVO,2026-03-23 06:59:46,,0,0,0.0,GS,False,False
5,52580104000540,Divert Park,Infantil,ATIVO,2026-03-19 12:56:13,,0,0,0.0,GS,False,False
5,39566766000173,Empório Sabores do Mundo,Gastronomia,ATIVO,2026-03-19 08:06:20,,0,0,0.0,GS,False,False
5,55171759000129,Fg Smart,Supermercado,ATIVO,2026-03-27 12:05:21,,0,0,0.0,GS,False,False
5,34619209000150,Fun Photos,Lazer,ATIVO,2026-03-27 12:06:18,,0,0,0.0,GS,False,False
5,10257908000210,Garten Shopping - Estacionamento,Serviços,ATIVO,2026-03-20 06:48:09,,0,0,0.0,GS,False,False
5,24999384000166,Garten Shopping Estacionamento II,Serviços,ATIVO,2026-03-20 06:53:41,,0,0,0.0,GS,False,False
5,65056824000129,Giardino,Gastronomia,ATIVO,2026-03-19 13:46:10,,0,0,0.0,GS,False,False
5,47318667000109,Loterica Garten,Serviços,ATIVO,2025-05-19 06:16:53,,0,0,0.0,GS,False,False
5,07719288001412,Maze Skate,Moda,ATIVO,2026-03-20 14:29:31,,0,0,0.0,GS,False,False
5,52502883000131,Nutty Bavarian,Gastronomia,ATIVO,2025-01-23 08:02:18,,0,0,0.0,GS,False,False
5,10872187001149,Ophicina,Moda,ATIVO,2026-03-23 07:49:07,,0,0,0.0,GS,False,False
5,92665611000177,PANVEL,Farmácias,ATIVO,2026-03-19 08:06:20,,0,0,0.0,GS,False,False
5,27644793000138,Rochelli Calçados,Calçados,ATIVO,2024-12-11 21:24:23,,0,0,0.0,GS,False,False
5,40711275000158,St. Chicken,Gastronomia,ATIVO,2026-03-20 14:29:31,,0,0,0.0,GS,False,False
5,02421421007205,TIM,Telefonia,ATIVO,2026-03-23 07:48:07,,0,0,0.0,GS,False,False
5,31179881000183,Trem Bala,Gastronomia,ATIVO,2026-03-20 14:29:31,,0,0,0.0,GS,False,False
5,22873513000140,Uplay Fitness,Serviços,ATIVO,2024-12-11 21:24:23,,0,0,0.0,GS,False,False
5,50190098000165,Óticas Via Visão,Ótica,ATIVO,2024-12-11 21:24:23,,0,0,0.0,GS,False,False
6,92754738036191,Renner,Moda,ATIVO,2024-12-11 21:24:25,,360,278,109340.25,NS,True,False
6,34134052000172,Las Leñas Parrilla Uruguaya,Gastronomia,ATIVO,2024-12-11 21:24:25,,218,14,64812.5,NS,True,False
6,02455036003534,Samsung,Eletrônicos,ATIVO,2024-12-11 21:24:25,,16,5,57612.5,NS,True,False
6,21541611000117,Colcci,Moda,ATIVO,2024-12-11 21:24:25,,46,22,55346.65,NS,True,False
6,45242914041987,C&A,Moda,ATIVO,2026-03-20 14:29:31,,180,146,48995.4,NS,True,False
6,06347409034221,Centauro,Esportes,ATIVO,2024-12-11 21:24:25,,122,89,48879.44,NS,True,False
6,84453844035305,Vivara,Joalheria,ATIVO,2024-12-11 21:24:25,,17,14,42733.71,NS,True,False
6,33200056044359,Riachuelo,Moda,ATIVO,2024-12-11 21:24:25,,172,147,40706.94,NS,True,False
6,24917980000150,Luz da Lua,Calçados Femininos,ATIVO,2024-12-11 21:24:25,,27,25,26914.8,NS,True,False
6,75400218002500,Cassol Centerlar,Casa e Decoração,ATIVO,2024-12-11 21:24:25,,67,47,26282.58,NS,True,False
6,53153938013943,Cobasi,Pets,ATIVO,2024-12-11 21:24:25,,153,105,21398.97,NS,True,False
6,41598358000307,Békko,Moda,ATIVO,2026-03-20 14:29:31,,21,20,18592.8,NS,True,False
6,62205425000194,Aramis,Moda,ATIVO,2025-12-09 10:55:42,,18,15,17932.32,NS,True,False
6,05895565000106,Tokaia,Moda,ATIVO,2024-12-11 21:24:25,,6,5,17886.0,NS,True,False
6,83569624001719,Pittol,Calçados,ATIVO,2024-12-11 21:24:25,,71,63,17455.05,NS,True,False
6,34912793000307,Empório Du Homem,Moda,ATIVO,2026-03-20 14:29:31,,8,7,17193.98,NS,True,False
6,79653119001004,Lança Perfume,Moda,ATIVO,2026-03-20 14:29:31,,7,6,16582.8,NS,True,False
6,30782886000133,Arezzo,Calçados,ATIVO,2026-04-23 12:38:38,,29,23,15921.33,NS,True,False
6,52435899000179,Dudalina,Moda,ATIVO,2024-12-11 21:24:25,,17,15,15515.5,NS,True,False
6,17574231006657,Youcom,Moda,ATIVO,2026-04-23 12:30:06,,45,42,13868.53,NS,True,False
6,58094796000179,Cacau Show,Gastronomia,ATIVO,2025-05-13 17:54:43,,82,65,12888.41,NS,True,False
6,79065181004009,Livraria Catarinense,Livrarias,ATIVO,2025-01-24 11:43:00,,137,117,12173.16,NS,True,False
6,54530997000110,Fátima Esportes,Esportes,ATIVO,2025-09-24 06:07:39,,25,22,11282.14,NS,True,False
6,33453183000150,Strutura,Moda,ATIVO,2026-02-23 07:11:19,,28,16,10427.26,NS,True,False
6,72305295001278,Ritmi Studio,Moda Feminina,ATIVO,2025-11-25 10:35:47,,37,36,10403.1,NS,True,False
6,50691031000295,Acuo,Moda,ATIVO,2026-03-20 14:29:31,,27,23,10245.7,NS,True,False
6,35303139003538,Live!,Moda,ATIVO,2026-03-06 13:24:33,,12,11,9760.32,NS,True,False
6,83729004014869,Damyller,Moda,ATIVO,2024-12-11 21:24:25,,8,8,9553.0,NS,True,False
6,52744974000183,Hope Nacoes Shopping,Outros,ATIVO,2026-03-20 14:29:31,,34,30,9438.0,NS,True,False
6,51321247000140,Kings Sneackers,Calçados,ATIVO,2026-04-27 05:32:25,,9,6,9361.32,NS,True,False
6,60491000000163,Wepink,Beleza e Bem-estar,ATIVO,2025-10-28 12:25:28,,73,37,9251.74,NS,True,False
6,35146704000151,Avatim,Beleza e Bem-estar,ATIVO,2026-03-06 06:54:29,,63,54,9190.5,NS,True,False
6,01167639006402,Beagle,Moda,ATIVO,2024-12-11 21:24:25,,21,19,9052.98,NS,True,False
6,92665611044387,Panvel Farmácias,Farmácias,ATIVO,2024-12-11 21:24:25,,73,55,8658.59,NS,True,False
6,47276532000110,Bagaggio,Presentes e Acessórios,ATIVO,2026-03-20 14:29:31,,13,13,8471.88,NS,True,False
6,47582836000105,Reserva Nacoes Shopping,Moda,ATIVO,2026-03-20 14:29:31,,11,10,8348.0,NS,True,False
6,30262219000120,Fátima Criança,Infantil,ATIVO,2024-12-11 21:24:25,,41,35,8291.29,NS,True,False
6,32560217000223,BelShop,Beleza e Bem-estar,ATIVO,2025-10-09 11:19:14,,60,50,8240.32,NS,True,False
6,58909981000174,Kopenhagen,Não informado,ATIVO,2026-03-20 14:29:31,,75,61,8160.7,NS,True,False
6,54311968000168,Adcos,Beleza e Bem-estar,ATIVO,2026-03-09 08:32:06,,11,11,7983.21,NS,True,False
6,03002339014507,Camicado,Casa e Decoração,ATIVO,2024-12-11 21:24:25,,35,28,7967.56,NS,True,False
6,57185384000181,Essence Parfums,Beleza e Bem-estar,ATIVO,2025-05-13 17:54:50,,4,4,7218.18,NS,True,False
6,61654310000114,Crocs,Calçados,ATIVO,2025-10-28 12:20:17,,19,19,6705.51,NS,True,False
6,10713910000175,Lupo,Moda,ATIVO,2024-12-11 21:24:25,,36,32,6184.55,NS,True,False
6,13257648014301,GrandVision by Fototica,Ótica,ATIVO,2026-03-24 13:22:36,,4,4,5962.75,NS,True,False
6,39875207000145,Calvin Klein e Tommy Hilfiger,Moda,ATIVO,2025-02-05 13:59:37,,8,7,5769.0,NS,True,False
6,17261661021332,Outback SteakHouse,Gastronomia,ATIVO,2025-03-21 10:50:18,,27,25,5704.01,NS,True,False
6,35235219000154,Camarão Express,Gastronomia,ATIVO,2026-03-20 14:29:31,,63,47,5443.12,NS,True,False
6,25391813000180,Santo Boteco,Gastronomia,ATIVO,2024-12-11 21:24:25,,42,24,4601.86,NS,True,False
6,24149753000121,Mini Kalzone,Gastronomia,ATIVO,2024-12-11 21:24:25,,197,124,4469.8,NS,True,False
6,13257648014220,Grandvision By Fototica,Gastronomia - Restaurante,INATIVO,2026-03-20 14:29:31,,3,2,4435.0,NS,True,True
6,30262219000200,Fátima Bebê,Infantil,ATIVO,2024-12-11 21:24:25,,18,13,4418.6,NS,True,False
6,63075248000131,Royal Trudel,Gastronomia,ATIVO,2026-04-09 11:07:26,,70,42,4235.41,NS,True,False
6,11377588005344,Burger King,Gastronomia,ATIVO,2024-12-11 21:24:25,,77,59,4129.0,NS,True,False
6,10872187000843,Ophicina Foot Wear,Não informado,ATIVO,2026-03-20 14:29:31,,5,5,3918.97,NS,True,False
6,11023174014650,Pandora,Joalheria,ATIVO,2024-12-11 21:24:25,,6,6,3488.6,NS,True,False
6,57136139000184,Chilli Beans,Ótica,ATIVO,2026-03-20 14:29:31,,8,7,3484.85,NS,True,False
6,58891504013379,z Kfc,Gastronomia,ATIVO,2026-03-20 14:29:31,,65,50,3355.69,NS,True,False
6,00776574161087,Americanas,Eletrodomésticos,ATIVO,2026-03-25 11:08:45,,40,29,3136.33,NS,True,False
6,42463081000106,World Tennis,Calçados,ATIVO,2024-12-11 21:24:25,,6,6,3059.89,NS,True,False
6,35509912000259,Havaianas,Calçados,ATIVO,2026-02-19 13:18:51,,33,30,3009.51,NS,True,False
6,13393158003993,Me Linda,Beleza e Bem-estar,ATIVO,2026-03-24 12:04:02,,21,16,2964.65,NS,True,False
6,05918619006800,Casa Maria,Casa e Decoração,ATIVO,2025-05-29 11:06:50,,49,42,2945.14,NS,True,False
6,13393158004108,Me Linda,Farmácias,INATIVO,2026-03-20 14:29:31,,19,16,2927.1,NS,True,True
6,58731662012632,Ri Happy,Infantil,ATIVO,2026-03-25 12:36:40,,21,20,2881.27,NS,True,False
6,57067731000171,Mamma Mia Galeto,Gastronomia,ATIVO,2026-03-20 14:29:31,,9,9,2803.51,NS,True,False
6,08796020000122,Uebel Make Up,Beleza e Bem-estar,ATIVO,2026-03-20 14:29:31,,20,16,2705.06,NS,True,False
6,46708841017477,Polo Wear,Moda,ATIVO,2026-03-20 14:29:31,,14,13,2690.65,NS,True,False
6,39431701000110,JAH Açaí,Gastronomia,ATIVO,2024-12-11 21:24:25,,73,29,2583.54,NS,True,False
6,39669835000174,Lug's,Gastronomia,ATIVO,2024-12-11 21:24:25,,45,32,2579.24,NS,True,False
6,37041113000226,Villa,Moda,ATIVO,2025-05-06 13:46:49,,7,7,2520.17,NS,True,False
